"num_incomes","pan_inc_chg","pan_inc_chg_pct","pan_exp_chg","pan_exp_chg_pct","pan_fi_chg","pan_ret_date_chg","pan_financial_impact","age","fin_indy","fin_indy_num","fin_indy_pct","retire_invst_num","tgt_sf_wthdrw_rt","max_retire_sup","retire_exp","whn_fin_indy_num","fin_indy_lvl","retire_age","stp_whn_fin_indy","employer","role","ft_status","pt_status","gig_status","edu_status","housing","2020_gross_inc","2020_invst_save","political_grouped","race_eth_grouped","gender_grouped","edu_grouped","rel_status_grouped","children_grouped","country_grouped","industry_grouped","total_assets","total_debts","total_expenses"
1,"Stayed the same",0,"Decreased",0.15,"No change","Become sooner","Positive",26,0,4e+06,1.8,3e+06,NA,2e+05,70000,0,NA,41,"Partially","Private corporation","Information Technology","For an Organization (Employed)",NA,NA,"Not a student","Rent",130000,50000,"Democrat","Asian or Pacific Islander","Male","Some College or Trade School","In a Relationship","No Children","United States","Information Technology",75000,12000,47005
2,"Stayed the same",0,"Decreased",0.25,"No change","Become sooner","Positive",31,0,4280000,18,4280000,3.5,0,157000,0,NA,46,"Yes","Private corporation","Professional (licensed / certificated)","For an Organization (Employed)",NA,NA,"Not a student","Own",210608,0,"Libertarian Party",NA,NA,"Doctorate or Master's Degree","In a Relationship","Have Children","United States","Other Services",975000,219000,36000
2,"Increased",0.15,"Decreased",0.05,"Decrease","No change","Neutral",41,0,2e+06,25,3e+06,3,NA,NA,0,NA,56,"Partially","Private corporation","Management - Middle / Lower","For an Organization (Employed)",NA,NA,"Not a student","Own",230000,0,"Democrat","White / Caucasian","Male","Bachelor's or Associate's Degree","In a Relationship","Have Children","United States","Manufacturing",1100000,20000,31400
1,"Increased",0.05,"Decreased",0.15,"No change","Become sooner","Positive",26,0,1070000,22,1500000,4,5000,40000,0,NA,NA,"Undecided","Private corporation","Consultant","For an Organization (Employed)",NA,NA,"Not a student","Rent",92498.95,50633.62,"Democrat","White / Caucasian","Female","Doctorate or Master's Degree","In a Relationship","No Children","United States","Information Technology",229526.4,0,48728.11
1,"Increased",0.25,"Stayed the same",0.05,"Increase","Become sooner","Positive",36,1,NA,NA,NA,NA,NA,NA,5e+06,"FI",36,"Partially","Public corporation","Marketing","For an Organization (Employed)","For Myself (Self-Employed)",NA,"Not a student","Rent",310000,0,"Democrat","Asian or Pacific Islander","Male","Bachelor's or Associate's Degree","Singles","No Children","United States","Information Technology",24820000,20000,527000
1,"Stayed the same",0,"Decreased",0.05,"No change","No change","Neutral",36,0,1750000,25,2750000,4,1000,60000,0,NA,51,"No","Public corporation","Management - Middle / Lower","For an Organization (Employed)",NA,NA,"Not a student","Own",153000,66000,"Other","White / Caucasian","Male","Doctorate or Master's Degree","Singles","No Children","United States","Information Technology",825000,335000,85700
1,"Increased",0.05,"Decreased",0.05,"No change","No change","Positive",26,0,792000,11,826000,4,0,31680,0,NA,41,"Partially","Private corporation","Professional (non-licensed, certified)","For an Organization (Employed)",NA,"For Myself (Self-Employed)","Not a student","Own",80749,0,"Democrat","Asian or Pacific Islander","Male","Bachelor's or Associate's Degree","Singles","No Children","United States","Manufacturing",105910,269978,45912
1,"Increased",0.15,"Decreased",0.45,"No change","Become sooner","Positive",26,0,4e+05,11,4e+05,5,3000,20000,0,NA,36,"Undecided","Private corporation","Professional (non-licensed, certified)","For an Organization (Employed)",NA,"For Myself (Self-Employed)","Not a student","Own",53600,30773,"Democrat","White / Caucasian","Female","Doctorate or Master's Degree","Singles","No Children","United States","Professional & Business Services",155100,110400,32888
1,"Stayed the same",0,"Decreased",0.75,"No change","No change","Positive",21,0,5e+05,40,5e+05,3.5,15000,17500,0,NA,26,"Partially","Self-employed","Marketing",NA,NA,"For Myself (Self-Employed)","Not a student","Live with family or friends",18000,6000,"Democrat","White / Caucasian","Male","Bachelor's or Associate's Degree","Singles","No Children","United States","Other Services",216000,0,11100
1,"Stayed the same",0,"Stayed the same",0,"No change","No change","Neutral",31,1,NA,NA,NA,NA,NA,NA,1300000,"LeanFI",NA,"Undecided","Private corporation","Management - Middle / Lower","For an Organization (Employed)",NA,"For Myself (Self-Employed)","Not a student","Rent",375000,265000,"Democrat","White / Caucasian","Male","Bachelor's or Associate's Degree","Singles","No Children","United States","Financial Services",1550000,265000,109700
1,"Decreased",0.05,"Decreased",0.15,"No change","No change","Positive",26,0,6e+05,50,6e+05,3.5,0,24000,0,NA,31,"Partially","Public corporation","Information Technology","For an Organization (Employed)",NA,NA,"Not a student","Rent",75000,60000,"Democrat","White / Caucasian","Female","Bachelor's or Associate's Degree","In a Relationship","No Children","United States","Information Technology",3e+05,0,45800
2,"Stayed the same",0,"Stayed the same",0,"No change","No change","Neutral",31,0,5e+06,45,5e+06,4.5,NA,2e+05,0,NA,46,"Partially","Private corporation","Management - Middle / Lower","For an Organization (Employed)",NA,NA,"Not a student","Own",345000,50000,"Republican","White / Caucasian","Male","Bachelor's or Associate's Degree","In a Relationship","Have Children","United States","Professional & Business Services",3257500,460000,134700
1,"Decreased",0.15,"Decreased",0.15,"No change","No change","Positive",31,0,1500000,40,3e+06,4,10000,1e+05,0,NA,46,"Yes","Public corporation","Marketing","For an Organization (Employed)",NA,NA,"Not a student","Own",180000,83000,"Democrat","White / Caucasian","Male","Doctorate or Master's Degree","In a Relationship","No Children","United States","Other Services",1266000,411500,98600
2,"Increased",0.35,"Decreased",0.15,"No change","Become sooner","Positive",26,0,2e+06,23,5e+06,2.75,60000,137500,0,NA,46,"Undecided","Private corporation","Management - Upper","For an Organization (Employed)",NA,NA,"Not a student","Own",350000,1200000,"Democrat","White / Caucasian","Male","Bachelor's or Associate's Degree","In a Relationship","No Children","United States","Financial Services",871000,388000,230000
1,"Stayed the same",0.05,"Decreased",0.05,"No change","No change","Positive",26,0,1500000,5,2500000,4,10000,80000,0,NA,51,"Undecided","Private corporation","Professional (licensed / certificated)","For an Organization (Employed)",NA,NA,"Not a student","Rent",65000,22000,"Libertarian Party","White / Caucasian","Male","Bachelor's or Associate's Degree","In a Relationship","No Children","United States","Construction",76000,0,26000
1,"Stayed the same",0,"Decreased",0.25,"No change","No change","Positive",26,0,NA,NA,NA,NA,5000,30000,0,NA,NA,"Partially","Private corporation","Professional (non-licensed, certified)","For an Organization (Employed)",NA,NA,"Not a student","Rent",89000,40000,"Democrat","White / Caucasian","Male","Bachelor's or Associate's Degree","In a Relationship","No Children","United States","Other Services",208000,0,41900
2,"Increased",0.05,"Decreased",0.05,"No change","No change","Neutral",41,1,NA,NA,NA,NA,NA,NA,3e+06,NA,51,"Yes","Public corporation","Management - Middle / Lower","For an Organization (Employed)",NA,NA,"Not a student","Own",415000,24000,"Republican","Asian or Pacific Islander","Male","Doctorate or Master's Degree","In a Relationship","Have Children","United States","Financial Services",3800000,2000,177500
1,"Stayed the same",0,"Decreased",0.25,"No change","No change","Neutral",21,0,1e+06,12,3500000,4,NA,NA,0,NA,36,"Undecided","Private corporation","Consultant","For an Organization (Employed)",NA,NA,"Not a student","Rent",90000,30000,"Democrat","Asian or Pacific Islander","Female","Bachelor's or Associate's Degree","In a Relationship","No Children","United States","Professional & Business Services",140000,0,45200
1,"Increased",0.05,"Decreased",0.15,NA,NA,"Positive",26,0,NA,NA,NA,NA,NA,NA,0,NA,51,"Partially","Public corporation","Skilled Laborer / Skilled Trade","For an Organization (Employed)",NA,NA,"Not a student","Rent",124104.72,0,"Republican","White / Caucasian","Male","Bachelor's or Associate's Degree","In a Relationship","No Children","United States","Other Services",211207.37,0,10800
1,"Stayed the same",0,"Decreased",0.05,"No change","No change","Positive",26,0,1400000,23,2e+06,3.5,0,70000,0,NA,41,"Undecided","Private corporation","Professional (non-licensed, certified)","For an Organization (Employed)",NA,NA,"Not a student","Rent",140840,46400,"Democrat","White / Caucasian","Male","Bachelor's or Associate's Degree","In a Relationship","No Children","United States","Information Technology",310000,0,64291
1,"Increased",0.65,"Stayed the same",0,"No change","No change","Neutral",26,0,1200000,6,5e+06,3,30000,130000,0,NA,51,"Partially","Private corporation","Management - Middle / Lower","For an Organization (Employed)",NA,NA,"Not a student","Rent",148000,80000,"Democrat","Black or African American","Female","Bachelor's or Associate's Degree","In a Relationship","No Children","United States","Healthcare",315500,0,45400
2,"Increased",0.25,"Decreased",0.25,"No change","No change","Positive",26,0,2500000,4,2500000,3,0,80000,0,NA,46,"Undecided","Nonprofit corporation","Management - Middle / Lower","For an Organization (Employed)",NA,NA,"Not a student","Own",210000,80000,"Other","White / Caucasian","Male","Doctorate or Master's Degree","In a Relationship","No Children","United States","Healthcare",389000,291000,112400
1,"Increased",0.15,"Stayed the same",0,"No change","Become later","Neutral",46,0,9e+05,45,9e+05,3,60000,45000,0,NA,56,"Undecided","Public corporation","Information Technology","For an Organization (Employed)",NA,NA,"Not a student","Own",132000,0,"Libertarian Party","White / Caucasian","Male","Some College or Trade School","In a Relationship","No Children","United States","Information Technology",625000,199000,1282
2,"Stayed the same",0,"Stayed the same",0,"No change","No change","Neutral",26,0,2500000,5.6,2500000,4,NA,80000,0,NA,51,"Yes","Private corporation","Consultant","For an Organization (Employed)",NA,NA,"Not a student","Own",170000,50000,"Democrat","White / Caucasian","Male","Bachelor's or Associate's Degree","In a Relationship","No Children","United States","Manufacturing",594000,280000,52560
1,"Stayed the same",0,"Decreased",0.05,"No change","No change","Neutral",41,0,2385000,50,NA,3.5,80000,50000,0,NA,51,"No","Nonprofit corporation","Management - Middle / Lower","For an Organization (Employed)",NA,NA,"Not a student","Own",115000,56200,"Democrat","White / Caucasian","Male","Doctorate or Master's Degree","In a Relationship","No Children","United States","Education",1828000,257000,69100
2,"Stayed the same",0,"Decreased",0.15,"Increase","Become later","Positive",41,1,NA,NA,NA,NA,NA,NA,1160000,"LeanFI",41,"Yes","Public corporation","Information Technology","For an Organization (Employed)",NA,NA,"Not a student","Own",225000,126000,"Democrat","White / Caucasian","Male","High School or Less","In a Relationship","Have Children","United States","Information Technology",1948484,196000,99000
1,"Stayed the same",0,"Decreased",0.15,"No change","No change","Positive",21,0,2e+06,5,2e+06,4,NA,70000,0,NA,51,"Partially","Private corporation","Professional (non-licensed, certified)","For an Organization (Employed)",NA,NA,"Not a student","Other",104000,0,"Democrat","White / Caucasian","Male","Bachelor's or Associate's Degree","Singles","No Children","United States","Other Services",120225,12000,17020
1,"Increased",0.25,"Stayed the same",0,"No change","No change","Neutral",26,0,1e+06,5,1200000,3.5,0,40000,0,NA,51,"Undecided","Nonprofit corporation","Professional (non-licensed, certified)","For an Organization (Employed)",NA,NA,"Student","Own",54000,1200,"Democrat","White / Caucasian","Male","Bachelor's or Associate's Degree","In a Relationship","Have Children","United States","Financial Services",158200,129000,31500
2,"Stayed the same",0.05,"Decreased",0.05,"No change","No change","Positive",36,0,3500000,26,3500000,3,25000,1e+05,0,NA,46,"Yes","Private corporation","Management - Middle / Lower","For an Organization (Employed)",NA,NA,"Not a student","Own",165000,150000,"Democrat","White / Caucasian","Female","Bachelor's or Associate's Degree","In a Relationship","Have Children","United States","Construction",1305000,0.07,113500.03
2,"Stayed the same",0,"Decreased",0.15,"No change","No change","Neutral",31,0,2e+06,25,4e+06,3.5,0,125000,0,NA,41,"Partially","Public corporation","Management - Middle / Lower","For an Organization (Employed)",NA,NA,"Not a student","Rent",305000,38000,"Democrat","White / Caucasian","Male","Doctorate or Master's Degree","In a Relationship","No Children","United States","Financial Services",1421000,865000,198100
1,"Stayed the same",0,"Decreased",0.15,"Increase","Become sooner","Positive",26,0,1e+06,8,1e+06,4,50000,40000,0,NA,NA,"No","Private corporation","Information Technology","For an Organization (Employed)",NA,NA,"Not a student","Own",95000,40000,"Democrat","Asian or Pacific Islander","Male","Doctorate or Master's Degree","In a Relationship","No Children","United States","Information Technology",350000,240000,40400
1,"Increased",0.05,"Decreased",0.15,NA,NA,"Positive",41,0,5e+06,10,5e+06,3,20000,120000,0,NA,46,"Undecided","Public corporation","Information Technology","For an Organization (Employed)",NA,NA,"Not a student","Rent",130000,0,"Democrat","Asian or Pacific Islander","Male","Bachelor's or Associate's Degree","Singles","No Children","United States","Information Technology",6e+05,0,4950
2,"Increased",0.15,"Increased",0.15,"Increase","Become later","Positive",36,0,3125000,89,4125000,4,2500,1e+05,0,NA,41,"Partially","Public corporation","Management - Middle / Lower","For an Organization (Employed)",NA,NA,"Not a student","Own",1400000,6e+05,"Democrat","White / Caucasian","Male","Doctorate or Master's Degree","In a Relationship","No Children","United States","Information Technology",4830000,1356000,532800
